type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
TRANSFER,10000000.0,C2037845109,18267760.5,8267760.5,C666339947,0.0,0.0,1.0
CASH_OUT,10000000.0,C333142995,10000000.0,0.0,C1990623385,841522.24,10841522.24,1.0
TRANSFER,8267760.5,C997276166,8267760.5,0.0,C1246358574,0.0,0.0,1.0
CASH_OUT,8267760.5,C1847166254,8267760.5,0.0,C1601872168,434210.21,8701970.72,1.0
TRANSFER,707870.44,C1301979362,707870.44,0.0,C1733162010,0.0,0.0,1.0
CASH_OUT,707870.44,C858947550,707870.44,0.0,C1933220701,14476.91,722347.36,1.0
TRANSFER,5624.02,C1921410624,5624.02,0.0,C994730180,0.0,0.0,1.0
CASH_OUT,5624.02,C690034207,5624.02,0.0,C1902968473,204072.3,209696.33,1.0
TRANSFER,253498.36,C918476031,253498.36,0.0,C2006029122,0.0,0.0,1.0
CASH_OUT,253498.36,C1225846669,253498.36,0.0,C1102443690,3221753.01,3475251.37,1.0
TRANSFER,31329.62,C569899403,31329.62,0.0,C418690964,0.0,0.0,1.0
CASH_OUT,31329.62,C776765192,31329.62,0.0,C1465691990,99659.09,130988.71,1.0
TRANSFER,4454632.3,C310812803,4454632.3,0.0,C1185406486,0.0,0.0,1.0
CASH_OUT,4454632.3,C933443756,4454632.3,0.0,C791106926,387523.26,4842155.56,1.0
TRANSFER,8055.06,C1421921119,8055.06,0.0,C133340407,0.0,0.0,1.0
CASH_OUT,8055.06,C1544350298,8055.06,0.0,C912405348,0.0,8055.06,1.0
TRANSFER,63624.08,C1872359745,63624.08,0.0,C1089130504,0.0,0.0,1.0
CASH_OUT,63624.08,C431038121,63624.08,0.0,C1925188324,0.0,63624.08,1.0
TRANSFER,1155819.58,C1274651891,1155819.58,0.0,C2045107453,0.0,0.0,1.0
CASH_OUT,1155819.58,C1889323500,1155819.58,0.0,C846511826,0.0,1155819.58,1.0
TRANSFER,427405.08,C1353657671,427405.08,0.0,C956901713,0.0,0.0,1.0
CASH_OUT,427405.08,C1106916781,427405.08,0.0,C583506611,0.0,427405.08,1.0
TRANSFER,2394623.8,C1201856349,2394623.8,0.0,C1778006925,0.0,0.0,1.0
CASH_OUT,2394623.8,C1374141932,2394623.8,0.0,C2044636303,4678162.27,7072786.07,1.0
TRANSFER,1273674.05,C2014013314,1273674.05,0.0,C315419844,0.0,0.0,1.0
CASH_OUT,1273674.05,C1758225011,1273674.05,0.0,C59790487,0.0,1273674.05,1.0
TRANSFER,1122508.34,C1836246597,1122508.34,0.0,C960827392,0.0,0.0,1.0
CASH_OUT,1122508.34,C502991223,1122508.34,0.0,C2005952436,816132.63,1938640.97,1.0
TRANSFER,4589441.44,C1514427330,4589441.44,0.0,C2103550727,0.0,0.0,1.0
CASH_OUT,4589441.44,C397365515,4589441.44,0.0,C877334652,394239.02,4983680.46,1.0
TRANSFER,286670.9,C2005707747,286670.9,0.0,C1830145397,0.0,0.0,1.0
CASH_OUT,286670.9,C468670582,286670.9,0.0,C1129467798,1028298.11,1314969.01,1.0
TRANSFER,1515291.19,C1575226124,1515291.19,0.0,C1023961494,0.0,0.0,1.0
CASH_OUT,1515291.19,C73290469,1515291.19,0.0,C1192284712,234869.29,1750160.47,1.0
TRANSFER,130653.37,C379527742,130653.37,0.0,C312459798,0.0,0.0,1.0
CASH_OUT,130653.37,C2001925235,130653.37,0.0,C238467459,89246.77,219900.14,1.0
TRANSFER,54994.1,C126342805,54994.1,0.0,C169029118,0.0,0.0,1.0
CASH_OUT,54994.1,C1437857188,54994.1,0.0,C271249913,14941.39,69935.49,1.0
TRANSFER,28871.9,C420011443,28871.9,0.0,C1935426348,0.0,0.0,1.0
CASH_OUT,28871.9,C475065631,28871.9,0.0,C1078858029,500205.51,529077.41,1.0
TRANSFER,1422963.14,C626697086,1422963.14,0.0,C95194783,0.0,0.0,1.0
CASH_OUT,1422963.14,C1871604900,1422963.14,0.0,C45991423,0.0,1422963.14,1.0
TRANSFER,2388251.16,C808767907,2388251.16,0.0,C1722945980,0.0,0.0,1.0
CASH_OUT,2388251.16,C731376303,2388251.16,0.0,C1868096235,2624386.6,5012637.76,1.0
TRANSFER,2222544.0,C1529282032,2222544.0,0.0,C72798591,0.0,0.0,1.0
CASH_OUT,2222544.0,C1196507516,2222544.0,0.0,C1496380415,134545.99,2357089.98,1.0
TRANSFER,253793.28,C1375615484,253793.28,0.0,C1983479612,0.0,0.0,1.0
CASH_OUT,253793.28,C1168663550,253793.28,0.0,C740111360,525977.66,779770.94,1.0
TRANSFER,127905.82,C697159622,127905.82,0.0,C2008752241,0.0,0.0,1.0
CASH_OUT,127905.82,C1679438122,127905.82,0.0,C548284315,0.0,127905.82,1.0
TRANSFER,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1.0
CASH_OUT,891944.51,C1119545712,891944.51,0.0,C1334770230,0.0,891944.51,1.0
TRANSFER,146681.74,C1791664104,146681.74,0.0,C84868382,0.0,0.0,1.0
CASH_OUT,146681.74,C356110177,146681.74,0.0,C1772296269,63872.75,210554.49,1.0
TRANSFER,46081.45,C1009233877,46081.45,0.0,C1072793235,0.0,0.0,1.0
CASH_OUT,46081.45,C156864267,46081.45,0.0,C1721637972,379334.45,425415.9,1.0
TRANSFER,1076739.91,C936539159,1076739.91,0.0,C1057721506,0.0,0.0,1.0
CASH_OUT,1076739.91,C1825306443,1076739.91,0.0,C1739925176,2186542.64,3263282.55,1.0
TRANSFER,548335.12,C1838392320,548335.12,0.0,C1134214570,0.0,0.0,1.0
CASH_OUT,548335.12,C687300462,548335.12,0.0,C1048805642,6534669.47,7083004.6,1.0
TRANSFER,656118.37,C203547819,656118.37,0.0,C1137673642,0.0,0.0,1.0
CASH_OUT,656118.37,C1063463883,656118.37,0.0,C268277254,161482.64,817601.02,1.0
TRANSFER,872199.82,C1327508355,872199.82,0.0,C1573144849,0.0,0.0,1.0
CASH_OUT,872199.82,C1572733222,872199.82,0.0,C1065349988,5447159.73,6319359.54,1.0
TRANSFER,22025.14,C1423921623,22025.14,0.0,C1580835462,0.0,0.0,1.0
CASH_OUT,22025.14,C505649715,22025.14,0.0,C2023092141,1730076.39,1752101.53,1.0
TRANSFER,710385.55,C845451769,710385.55,0.0,C453650328,0.0,0.0,1.0
CASH_OUT,710385.55,C1689637064,710385.55,0.0,C470068344,664259.42,1374644.97,1.0
TRANSFER,137508.01,C2062277295,137508.01,0.0,C1254777952,0.0,0.0,1.0
CASH_OUT,137508.01,C631857626,137508.01,0.0,C1700121209,0.0,137508.01,1.0
TRANSFER,639468.22,C1675701683,639468.22,0.0,C348036671,0.0,0.0,1.0
CASH_OUT,639468.22,C765437817,639468.22,0.0,C799703422,185390.74,824858.96,1.0
TRANSFER,1254092.1,C159727303,1254092.1,0.0,C1989484801,0.0,0.0,1.0
CASH_OUT,1254092.1,C1741433244,1254092.1,0.0,C663883872,0.0,1254092.1,1.0
TRANSFER,1762680.47,C1779028734,1762680.47,0.0,C229248099,0.0,0.0,1.0
CASH_OUT,1762680.47,C1980352063,1762680.47,0.0,C1032628517,3039981.66,4802662.12,1.0
TRANSFER,142336.65,C208481356,142336.65,0.0,C2072772190,0.0,0.0,1.0
CASH_OUT,142336.65,C2138181723,142336.65,0.0,C1941960795,267803.17,410139.82,1.0
TRANSFER,306833.41,C1531491177,306833.41,0.0,C495237092,0.0,0.0,1.0
CASH_OUT,306833.41,C1665711617,306833.41,0.0,C659116830,0.0,306833.41,1.0
TRANSFER,86170.94,C111341928,86170.94,0.0,C192831287,0.0,0.0,1.0
CASH_OUT,86170.94,C1765660975,86170.94,0.0,C764101152,288270.7,374441.64,1.0
TRANSFER,803794.53,C2012277914,803794.53,0.0,C2023785660,0.0,0.0,1.0
CASH_OUT,803794.53,C1366228179,803794.53,0.0,C190485576,305482.84,1109277.37,1.0
TRANSFER,125159.2,C1087798823,125159.2,0.0,C1125025410,0.0,0.0,1.0
CASH_OUT,125159.2,C1193616307,125159.2,0.0,C1223829389,26664.19,151823.38,1.0
TRANSFER,655294.3,C935429105,655294.3,0.0,C1630335689,0.0,0.0,1.0
CASH_OUT,655294.3,C300902846,655294.3,0.0,C443990229,1510159.85,2165454.15,1.0
TRANSFER,1457085.28,C1648040674,1457085.28,0.0,C1031027989,0.0,0.0,1.0
CASH_OUT,1457085.28,C208508333,1457085.28,0.0,C1196762236,0.0,1457085.28,1.0
TRANSFER,539087.79,C775037479,539087.79,0.0,C931676634,0.0,0.0,1.0
CASH_OUT,539087.79,C1597812887,539087.79,0.0,C1452774204,44825.34,583913.14,1.0
TRANSFER,1767112.66,C682978594,1767112.66,0.0,C121024766,0.0,0.0,1.0
CASH_OUT,1767112.66,C152862745,1767112.66,0.0,C636779273,1807813.82,3574926.48,1.0
TRANSFER,40413.81,C906016775,40413.81,0.0,C2138340769,0.0,0.0,1.0
CASH_OUT,40413.81,C209849944,40413.81,0.0,C580913459,0.0,40413.81,1.0
TRANSFER,2988103.3,C257797783,2988103.3,0.0,C1647613503,0.0,0.0,1.0
CASH_OUT,2988103.3,C1655503661,2988103.3,0.0,C1811125343,1402954.55,4391057.85,1.0
TRANSFER,35496.47,C1365223423,35496.47,0.0,C1732693893,0.0,0.0,1.0
CASH_OUT,35496.47,C1303610178,35496.47,0.0,C1251609442,123871.82,159368.28,1.0
TRANSFER,188854.39,C796435829,188854.39,0.0,C453493362,0.0,0.0,1.0
CASH_OUT,188854.39,C713573924,188854.39,0.0,C972572502,0.0,188854.39,1.0
TRANSFER,216351.05,C113536213,216351.05,0.0,C1976983084,0.0,0.0,1.0
CASH_OUT,216351.05,C1463568092,216351.05,0.0,C1631716263,0.0,216351.05,1.0
TRANSFER,511379.9,C1032127043,511379.9,0.0,C946777990,0.0,0.0,1.0
CASH_OUT,511379.9,C1440012977,511379.9,0.0,C644163395,3439249.7,3950629.6,1.0
TRANSFER,1409248.64,C1892918810,1409248.64,0.0,C2036490087,0.0,0.0,1.0
CASH_OUT,1409248.64,C1173095546,1409248.64,0.0,C1935607545,914125.46,2323374.1,1.0
TRANSFER,1486955.35,C1349419422,1486955.35,0.0,C199707137,0.0,0.0,1.0
CASH_OUT,1486955.35,C589092976,1486955.35,0.0,C1616444076,2163500.29,3650455.64,1.0
TRANSFER,71277.45,C1309821311,71277.45,0.0,C758876302,0.0,0.0,1.0
CASH_OUT,71277.45,C1811434259,71277.45,0.0,C1313595384,2698147.17,2769424.62,1.0
TRANSFER,8999.56,C634089015,8999.56,0.0,C1337869699,0.0,0.0,1.0
CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1.0
TRANSFER,2231.46,C170266679,2231.46,0.0,C2133347282,0.0,0.0,1.0
CASH_OUT,2231.46,C967408302,2231.46,0.0,C2089340835,0.0,2231.46,1.0
TRANSFER,186227.75,C1206714746,186227.75,0.0,C834535104,0.0,0.0,1.0
CASH_OUT,186227.75,C185289348,186227.75,0.0,C1709297334,225566.47,411794.22,1.0
TRANSFER,110457.0,C823542906,110457.0,0.0,C846435560,0.0,0.0,1.0
CASH_OUT,110457.0,C1134044412,110457.0,0.0,C1839671644,4174451.61,4284908.61,1.0
TRANSFER,219489.62,C1817254692,219489.62,0.0,C584837450,0.0,0.0,1.0
CASH_OUT,219489.62,C1029645120,219489.62,0.0,C1349213118,0.0,219489.62,1.0
TRANSFER,2708906.59,C1047102725,2708906.59,0.0,C231294595,0.0,0.0,1.0
CASH_OUT,2708906.59,C1012201968,2708906.59,0.0,C1330533329,0.0,2708906.59,1.0
TRANSFER,1299860.86,C1480088933,1299860.86,0.0,C279309247,0.0,0.0,1.0
CASH_OUT,1299860.86,C481898497,1299860.86,0.0,C215244777,0.0,1299860.86,1.0
TRANSFER,418691.02,C1854590782,418691.02,0.0,C177484937,0.0,0.0,1.0
CASH_OUT,418691.02,C1963602022,418691.02,0.0,C697599749,628282.31,1046973.33,1.0
TRANSFER,570649.33,C1866696919,570649.33,0.0,C1840997848,0.0,0.0,1.0
CASH_OUT,570649.33,C976192518,570649.33,0.0,C582209368,0.0,570649.33,1.0
TRANSFER,37133.63,C40128322,37133.63,0.0,C1650770381,0.0,0.0,1.0
CASH_OUT,37133.63,C642373224,37133.63,0.0,C507662237,848718.57,885852.2,1.0
TRANSFER,204675.48,C399361899,204675.48,0.0,C1430251334,0.0,0.0,1.0
CASH_OUT,204675.48,C307731888,204675.48,0.0,C717487050,109380.43,314055.91,1.0
TRANSFER,36847.9,C696671781,36847.9,0.0,C1532653479,0.0,0.0,1.0
CASH_OUT,36847.9,C479866096,36847.9,0.0,C875404163,0.0,36847.9,1.0
TRANSFER,99808.45,C1704281751,99808.45,0.0,C587386073,0.0,0.0,1.0
CASH_OUT,99808.45,C1266810248,99808.45,0.0,C467980258,47744.92,147553.37,1.0
TRANSFER,566142.89,C1357772203,566142.89,0.0,C585432949,0.0,0.0,1.0
CASH_OUT,566142.89,C501067498,566142.89,0.0,C2079441909,1344558.46,1910701.34,1.0
TRANSFER,7060216.94,C1821246962,7060216.94,0.0,C1379131960,0.0,0.0,1.0
CASH_OUT,7060216.94,C1396053431,7060216.94,0.0,C2116038737,194244.35,7254461.29,1.0
TRANSFER,177344.53,C950814543,177344.53,0.0,C1505728182,0.0,0.0,1.0
CASH_OUT,177344.53,C406935284,177344.53,0.0,C118143453,567501.75,744846.28,1.0
TRANSFER,126375.17,C83653019,126375.17,0.0,C1418842986,0.0,0.0,1.0
CASH_OUT,126375.17,C1736726302,126375.17,0.0,C1409221160,0.0,126375.17,1.0
TRANSFER,3523089.46,C1036579486,3523089.46,0.0,C1338642414,0.0,0.0,1.0
CASH_OUT,3523089.46,C799860005,3523089.46,0.0,C1997890348,8737618.15,12260707.61,1.0
TRANSFER,252417.45,C1220229602,252417.45,0.0,C1660826618,0.0,0.0,1.0
CASH_OUT,252417.45,C230861644,252417.45,0.0,C793059779,401309.51,653726.95,1.0
TRANSFER,20243.24,C2003104872,20243.24,0.0,C1716469564,0.0,0.0,1.0
CASH_OUT,20243.24,C1068081772,20243.24,0.0,C966943233,1132460.42,1152703.66,1.0
TRANSFER,94613.12,C776792146,94613.12,0.0,C282454606,0.0,0.0,1.0
CASH_OUT,94613.12,C919387676,94613.12,0.0,C2083130101,0.0,94613.12,1.0
TRANSFER,904124.58,C1150317761,904124.58,0.0,C1725680409,0.0,0.0,1.0
CASH_OUT,904124.58,C392791213,904124.58,0.0,C1669065740,700603.93,1604728.51,1.0
TRANSFER,93732.16,C549532314,93732.16,0.0,C247181868,0.0,0.0,1.0
CASH_OUT,93732.16,C394514690,93732.16,0.0,C1985339190,131244.99,224977.15,1.0
TRANSFER,535654.59,C108472489,535654.59,0.0,C1349687631,0.0,0.0,1.0
CASH_OUT,535654.59,C412096572,535654.59,0.0,C1514312963,448145.96,983800.55,1.0
TRANSFER,743311.65,C996004667,743311.65,0.0,C723209092,0.0,0.0,1.0
CASH_OUT,743311.65,C154379593,743311.65,0.0,C260576763,0.0,743311.65,1.0
TRANSFER,2145934.81,C918480550,2145934.81,0.0,C602397056,0.0,0.0,1.0
CASH_OUT,2145934.81,C787958197,2145934.81,0.0,C466866036,757371.57,2903306.38,1.0
TRANSFER,3595911.39,C2078704475,3595911.39,0.0,C248250646,0.0,0.0,1.0
CASH_OUT,3595911.39,C1877698691,3595911.39,0.0,C1757559397,82970.96,3678882.35,1.0
TRANSFER,98692.72,C782313486,98692.72,0.0,C280090898,0.0,0.0,1.0
CASH_OUT,98692.72,C982480526,98692.72,0.0,C1665025289,67599.16,166291.88,1.0
TRANSFER,1129884.18,C211453570,1129884.18,0.0,C1975305951,0.0,0.0,1.0
CASH_OUT,1129884.18,C1714764214,1129884.18,0.0,C2126609733,510421.5,1640305.68,1.0
TRANSFER,574709.63,C1494632213,574709.63,0.0,C664508349,0.0,0.0,1.0
CASH_OUT,574709.63,C132473843,574709.63,0.0,C101909578,0.0,574709.63,1.0
TRANSFER,501496.31,C1595104027,501496.31,0.0,C643646528,0.0,0.0,1.0
CASH_OUT,501496.31,C279192006,501496.31,0.0,C2046472223,0.0,501496.31,1.0
TRANSFER,42418.85,C2070012456,42418.85,0.0,C849021900,0.0,0.0,1.0
CASH_OUT,42418.85,C1471675468,42418.85,0.0,C2104637765,0.0,42418.85,1.0
TRANSFER,314976.75,C846061626,314976.75,0.0,C314158626,0.0,0.0,1.0
CASH_OUT,314976.75,C1426238541,314976.75,0.0,C1844764080,0.0,314976.75,1.0
TRANSFER,37119.58,C1444276641,37119.58,0.0,C1067127400,0.0,0.0,1.0
CASH_OUT,37119.58,C39621039,37119.58,0.0,C1336335026,0.0,37119.58,1.0
TRANSFER,1636403.22,C14417080,1636403.22,0.0,C1609424366,0.0,0.0,1.0
CASH_OUT,1636403.22,C837305312,1636403.22,0.0,C2143635145,1116093.45,2752496.67,1.0
TRANSFER,2908264.69,C233651792,2908264.69,0.0,C1170550501,0.0,0.0,1.0
CASH_OUT,2908264.69,C784554482,2908264.69,0.0,C669471346,2786059.72,5694324.4,1.0
TRANSFER,966222.5,C1846613103,966222.5,0.0,C1770878693,0.0,0.0,1.0
CASH_OUT,966222.5,C1788263153,966222.5,0.0,C1048196142,331251.33,1297473.83,1.0
TRANSFER,120232.13,C250418765,120232.13,0.0,C1387576762,0.0,0.0,1.0
CASH_OUT,120232.13,C978703019,120232.13,0.0,C786116491,2419860.01,2540092.14,1.0
TRANSFER,1844357.26,C1543576546,1844357.26,0.0,C1140609516,0.0,0.0,1.0
CASH_OUT,1844357.26,C60777377,1844357.26,0.0,C92525321,3549005.46,5393362.71,1.0
TRANSFER,1001167.03,C1705399009,1001167.03,0.0,C625524494,0.0,0.0,1.0
CASH_OUT,1001167.03,C1903297652,1001167.03,0.0,C851937225,4960.52,1006127.56,1.0
TRANSFER,116977.16,C637063091,116977.16,0.0,C835865588,0.0,0.0,1.0
CASH_OUT,116977.16,C1560425158,116977.16,0.0,C1666306933,285995.28,402972.44,1.0
TRANSFER,530377.28,C1741821297,530377.28,0.0,C182731485,0.0,0.0,1.0
CASH_OUT,530377.28,C711344285,530377.28,0.0,C726473569,232558.45,762935.73,1.0
TRANSFER,2066848.27,C1157016440,2066848.27,0.0,C1147862541,0.0,0.0,1.0
CASH_OUT,2066848.27,C170219617,2066848.27,0.0,C1752658199,0.0,2066848.27,1.0
TRANSFER,2694857.26,C2100014537,2694857.26,0.0,C973050515,0.0,0.0,1.0
CASH_OUT,2694857.26,C1699838041,2694857.26,0.0,C1076792770,573517.09,3268374.34,1.0
TRANSFER,1562871.32,C344826592,1562871.32,0.0,C654151270,0.0,0.0,1.0
CASH_OUT,1562871.32,C885720640,1562871.32,0.0,C1672277432,802340.28,2365211.6,1.0
TRANSFER,1243269.91,C338600181,1243269.91,0.0,C2026102647,0.0,0.0,1.0
CASH_OUT,1243269.91,C2060685721,1243269.91,0.0,C2030405592,25244.22,1268514.13,1.0
TRANSFER,522465.43,C61912705,522465.43,0.0,C539442999,0.0,0.0,1.0
CASH_OUT,522465.43,C1864714673,522465.43,0.0,C64133603,1116912.37,1639377.8,1.0
TRANSFER,12477.96,C250439080,12477.96,0.0,C225968166,0.0,0.0,1.0
CASH_OUT,12477.96,C1758753461,12477.96,0.0,C1314480354,0.0,12477.96,1.0
TRANSFER,85408.24,C1773883691,85408.24,0.0,C1851184528,0.0,0.0,1.0
CASH_OUT,85408.24,C873337141,85408.24,0.0,C1236162256,299363.12,384771.36,1.0
TRANSFER,251621.18,C879463132,251621.18,0.0,C89396076,0.0,0.0,1.0
CASH_OUT,251621.18,C1370708725,251621.18,0.0,C558976656,8078266.37,8329887.55,1.0
TRANSFER,149279.69,C1647475681,149279.69,0.0,C396255249,0.0,0.0,1.0
CASH_OUT,149279.69,C653347115,149279.69,0.0,C1053517216,229339.41,378619.1,1.0
TRANSFER,16671.29,C1319377475,16671.29,0.0,C1414915255,0.0,0.0,1.0
CASH_OUT,16671.29,C93029776,16671.29,0.0,C13750897,794922.06,811593.35,1.0
TRANSFER,1761021.33,C1956060083,1761021.33,0.0,C770424771,0.0,0.0,1.0
CASH_OUT,1761021.33,C1485024283,1761021.33,0.0,C1222847172,9967.28,1770988.61,1.0
TRANSFER,466359.63,C916181834,466359.63,0.0,C2076493196,0.0,0.0,1.0
CASH_OUT,466359.63,C1868920588,466359.63,0.0,C1810440109,910109.57,1376469.2,1.0
TRANSFER,4032691.34,C802639228,4032691.34,0.0,C593736656,0.0,0.0,1.0
CASH_OUT,4032691.34,C1728211150,4032691.34,0.0,C1827237197,0.0,4032691.34,1.0
TRANSFER,50845.13,C267854618,50845.13,0.0,C1253405980,0.0,0.0,1.0
CASH_OUT,50845.13,C835169130,50845.13,0.0,C574444599,2739530.31,2790375.44,1.0
TRANSFER,10000000.0,C611232899,11812161.42,1812161.42,C1347105871,0.0,0.0,1.0
CASH_OUT,10000000.0,C1348396248,10000000.0,0.0,C1954217280,0.0,10000000.0,1.0
TRANSFER,1812161.42,C1720181306,1812161.42,0.0,C498618435,0.0,0.0,1.0
CASH_OUT,1812161.42,C1788320123,1812161.42,0.0,C1343134099,0.0,1812161.42,1.0
TRANSFER,167963.64,C994847262,167963.64,0.0,C1096030644,0.0,0.0,1.0
CASH_OUT,167963.64,C471032203,167963.64,0.0,C209868118,0.0,167963.64,1.0
TRANSFER,897427.17,C1163712001,897427.17,0.0,C2016806245,0.0,0.0,1.0
CASH_OUT,897427.17,C332841872,897427.17,0.0,C1015137341,75092.82,972520.0,1.0
TRANSFER,3794763.63,C1987271305,3794763.63,0.0,C1225791278,0.0,0.0,1.0
CASH_OUT,3794763.63,C1592208539,3794763.63,0.0,C416664710,250142.64,4044906.27,1.0
TRANSFER,2040209.74,C309726678,2040209.74,0.0,C979217194,0.0,0.0,1.0
CASH_OUT,2040209.74,C248036406,2040209.74,0.0,C646526180,11240377.72,13280587.46,1.0
TRANSFER,1082718.08,C645925104,1082718.08,0.0,C916906045,0.0,0.0,1.0
CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1.0
TRANSFER,224913.14,C877672852,224913.14,0.0,C409358964,0.0,0.0,1.0
CASH_OUT,224913.14,C1498577424,224913.14,0.0,C1275981046,1063073.21,1287986.36,1.0
TRANSFER,21698.13,C483977018,21698.13,0.0,C2045926309,0.0,0.0,1.0
CASH_OUT,21698.13,C1452953521,21698.13,0.0,C1486382672,75618.16,97316.28,1.0
TRANSFER,202263.03,C1189212996,202263.03,0.0,C632437973,0.0,0.0,1.0
CASH_OUT,202263.03,C265913219,202263.03,0.0,C1198778182,538324.08,740587.11,1.0
TRANSFER,1860190.06,C1263028472,1860190.06,0.0,C945064086,0.0,0.0,1.0
CASH_OUT,1860190.06,C1426147702,1860190.06,0.0,C1451093652,300576.4,2160766.46,1.0
TRANSFER,105859.41,C1982717014,105859.41,0.0,C959776008,0.0,0.0,1.0
CASH_OUT,105859.41,C1163445011,105859.41,0.0,C1506005745,1210162.91,1316022.32,1.0
TRANSFER,49571.87,C117760847,49571.87,0.0,C578681858,0.0,0.0,1.0
CASH_OUT,49571.87,C1966331810,49571.87,0.0,C112858734,312586.22,362158.08,1.0
TRANSFER,377919.58,C1265971736,377919.58,0.0,C806590394,0.0,0.0,1.0
CASH_OUT,377919.58,C1005458940,377919.58,0.0,C1404789740,617276.1,995195.68,1.0
TRANSFER,107773.49,C562878740,107773.49,0.0,C270375529,0.0,0.0,1.0
CASH_OUT,107773.49,C25081130,107773.49,0.0,C968531145,2071923.99,2179697.48,1.0
TRANSFER,746518.21,C1049419908,746518.21,0.0,C713376763,0.0,0.0,1.0
CASH_OUT,746518.21,C321390440,746518.21,0.0,C467067146,348702.45,1095220.66,1.0
TRANSFER,254440.83,C339904211,254440.83,0.0,C2120724538,0.0,0.0,1.0
CASH_OUT,254440.83,C1310756162,254440.83,0.0,C472522184,0.0,254440.83,1.0
TRANSFER,130987.75,C575671201,130987.75,0.0,C2040166984,0.0,0.0,1.0
CASH_OUT,130987.75,C1387819669,130987.75,0.0,C591761784,0.0,130987.75,1.0
TRANSFER,2142164.0,C181177203,2142164.0,0.0,C1002183297,0.0,0.0,1.0
CASH_OUT,2142164.0,C997743545,2142164.0,0.0,C37665985,29822.78,2171986.78,1.0
TRANSFER,43357.65,C91294902,43357.65,0.0,C995709534,0.0,0.0,1.0
CASH_OUT,43357.65,C805284167,43357.65,0.0,C1969723986,661905.95,705263.6,1.0
TRANSFER,1241118.86,C1539299608,1241118.86,0.0,C375267568,0.0,0.0,1.0
CASH_OUT,1241118.86,C1355617171,1241118.86,0.0,C491626410,30436340.62,31677459.48,1.0
TRANSFER,936976.86,C415681195,936976.86,0.0,C243023678,0.0,0.0,1.0
CASH_OUT,936976.86,C1574875173,936976.86,0.0,C1804412677,0.0,936976.86,1.0
TRANSFER,174296.71,C1712613012,174296.71,0.0,C1523305736,0.0,0.0,1.0
CASH_OUT,174296.71,C812613458,174296.71,0.0,C570182217,234032.55,408329.26,1.0
TRANSFER,990857.53,C1039891737,990857.53,0.0,C330996980,0.0,0.0,1.0
CASH_OUT,990857.53,C46599562,990857.53,0.0,C1410772005,679698.52,1670556.05,1.0
TRANSFER,91637.51,C618768599,91637.51,0.0,C1191948500,0.0,0.0,1.0
CASH_OUT,91637.51,C1556025752,91637.51,0.0,C1407010141,7336697.67,7428335.18,1.0
TRANSFER,2658595.89,C185905309,2658595.89,0.0,C1791646487,0.0,0.0,1.0
CASH_OUT,2658595.89,C788747190,2658595.89,0.0,C580774916,286931.14,2945527.03,1.0
TRANSFER,2221683.68,C150631994,2221683.68,0.0,C1160422569,0.0,0.0,1.0
CASH_OUT,2221683.68,C1136739857,2221683.68,0.0,C1877540885,2110248.3,4331931.98,1.0
TRANSFER,188249.17,C2026720299,188249.17,0.0,C669965600,0.0,0.0,1.0
CASH_OUT,188249.17,C670393440,188249.17,0.0,C928566980,381115.19,569364.36,1.0
TRANSFER,355832.18,C1216944789,355832.18,0.0,C1450080654,0.0,0.0,1.0
CASH_OUT,355832.18,C348049773,355832.18,0.0,C1765590670,92057.45,447889.63,1.0
TRANSFER,994676.91,C145252938,994676.91,0.0,C2046097949,0.0,0.0,1.0
CASH_OUT,994676.91,C291762198,994676.91,0.0,C91538557,0.0,994676.91,1.0
TRANSFER,6351930.74,C270791126,6351930.74,0.0,C1396625273,0.0,0.0,1.0
CASH_OUT,6351930.74,C1533359448,6351930.74,0.0,C794625601,475618.0,6827548.75,1.0
TRANSFER,629958.0,C465738897,629958.0,0.0,C289330473,0.0,0.0,1.0
CASH_OUT,629958.0,C1778361668,629958.0,0.0,C675358222,403252.79,1033210.79,1.0
TRANSFER,4289.18,C1901170304,4289.18,0.0,C1861343965,0.0,0.0,1.0
CASH_OUT,4289.18,C1714607746,4289.18,0.0,C1053125376,0.0,4289.18,1.0
TRANSFER,1399637.19,C2129900930,1399637.19,0.0,C1804261014,0.0,0.0,1.0
CASH_OUT,1399637.19,C94208509,1399637.19,0.0,C777880922,0.0,1399637.19,1.0
TRANSFER,9639052.83,C167488694,9639052.83,0.0,C629818525,0.0,0.0,1.0
CASH_OUT,9639052.83,C1452214555,9639052.83,0.0,C1584664836,313136.58,9952189.42,1.0
TRANSFER,99793.9,C205447867,99793.9,0.0,C892594669,0.0,0.0,1.0
CASH_OUT,99793.9,C1996420000,99793.9,0.0,C987180793,209608.93,309402.83,1.0
TRANSFER,621569.61,C288917283,621569.61,0.0,C652970534,0.0,0.0,1.0
CASH_OUT,621569.61,C2048762719,621569.61,0.0,C177739457,270256.82,891826.43,1.0
TRANSFER,222097.11,C988834023,222097.11,0.0,C21867933,0.0,0.0,1.0
CASH_OUT,222097.11,C1167153094,222097.11,0.0,C744862329,383533.13,605630.23,1.0
